place_id,place_name,district,province_or_city,latitude,longitude,category,interest_tags,cost_level,estimated_duration,indoor_outdoor,contact,review_count,popularity_level,hidden_gem_score,source,last_updated
inzira_9430099217,Spaghetti bolognrse,Nyarugenge,Kigali City,-1.9391594,30.0774406,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,Phone: 0789773239,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_9457826017,Green Garden Restaurant,Musanze,Northern Province,-1.5095082,29.6418693,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_9562793092,Afia Organics,Kicukiro,Kigali City,-1.9568382,30.1040264,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,Phone: +250 787 322 132 | Website: https://afiaorganics.business.site/,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_9838495689,El Vista Caf,Nyarugenge,Kigali City,-1.9529412,30.0835214,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_9969997221,Come again Bar,Kicukiro,Kigali City,-1.959974,30.1187989,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_9982827323,AMIGO LOUNGE,Kicukiro,Kigali City,-1.958087,30.1146223,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10000515717,Oeil De Faucon,Rubavu,Western Province,-1.7297871,29.272491,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10138027269,Allegra Hotel,Nyarugenge,Kigali City,-1.9006382,30.0533043,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10138040579,Harmony Bar,Nyarugenge,Kigali City,-1.9011143,30.0531782,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10154663417,K. Cafe,Nyarugenge,Kigali City,-1.9463779,30.0608708,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10155355749,Repub Lounge,Nyarugenge,Kigali City,-1.9521764,30.081562,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10155361523,Street Food Markt (Carefree zone),Nyarugenge,Kigali City,-1.9649077,30.0601129,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10157101718,Madaland,Nyarugenge,Kigali City,-1.9694353,30.0579126,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10162715617,Oroha Sunset Beach,Karongi,Western Province,-2.0666483,29.3410221,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396747,Kubadive,Rusizi,Western Province,-2.4775093,28.9179083,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396748,Rugali Market,Nyamasheke,Western Province,-2.2715584,29.180372,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396749,Karusharirizi,Rusizi,Western Province,-2.4636071,28.9217173,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396756,Rubyiro Site,Rusizi,Western Province,-2.7066572,29.0312422,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396770,Kucyapa,Rusizi,Western Province,-2.4947878,29.0082836,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396771,Gaturika,Rusizi,Western Province,-2.4697444,28.9185136,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396782,Kadashya,Rusizi,Western Province,-2.4861942,28.9217478,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396805,Buhinga Market,Rusizi,Western Province,-2.4245179,29.0707134,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230396811,Bugarama Market,Rusizi,Western Province,-2.6979069,29.0082677,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230397927,Bugarama Site,Rusizi,Western Province,-2.6995493,29.006157,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10230397941,Ingurube Market,Rusizi,Western Province,-2.4527221,29.051015,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10278093509,Chez Les Soeurs,Rutsiro,Western Province,-1.9614005,29.3861522,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10293917709,Kimi's,Nyarugenge,Kigali City,-1.9465867,30.079725,Food & Drink,"restaurant, barbecue;burger;friture;local",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10295628409,Kigali Sports Bar & Grills,Nyarugenge,Kigali City,-1.9445691,30.0792399,Food & Drink,"restaurant, barbecue",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10300389209,Stafford & Family Co,Kamonyi,Southern Province,-2.0221311,29.853931,Food & Drink,"restaurant, african;barbecue;coffee_shop;friture;local;sandwich;tea",Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10300456009,Petit Ciel,Muhanga,Southern Province,-2.0537962,29.8008427,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621777082,Nyamagabe Market,Huye,Southern Province,-2.4725875,29.580031,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621777084,Gasarenda Market,Nyaruguru,Southern Province,-2.5028767,29.4809034,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621777101,Cyizi Market,Huye,Southern Province,-2.5252941,29.653997,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783613,Kizimyamuriro,Nyaruguru,Southern Province,-2.4486928,29.399673,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783623,Rugeti Centre,Nyamasheke,Western Province,-2.4000815,29.4018981,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783624,Sovu Market,Huye,Southern Province,-2.5518695,29.701953,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783627,Kopabinya Farm,Nyaruguru,Southern Province,-2.505392,29.5033356,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783646,Ndago Market,Nyaruguru,Southern Province,-2.6955846,29.5694494,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783723,Brasserie,Rubavu,Western Province,-1.7349741,29.278315,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783724,Buhoro Centre,Rutsiro,Western Province,-1.9193735,29.2988962,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783725,Gacaca Centre,Rutsiro,Western Province,-1.8837474,29.3486954,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10621783726,Gisiza Market,Rutsiro,Western Province,-1.9147971,29.3692621,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10629459370,Buringa Market,Muhanga,Southern Province,-2.0015715,29.7012414,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10629459371,Cyome Market,Ngororero,Western Province,-1.9439639,29.6611825,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10629459382,Mwibereshi Kageyo Centre,Ngororero,Western Province,-1.8688342,29.5419374,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10629459383,Guriro Market,Nyabihu,Western Province,-1.6742016,29.5169453,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10629459392,Mukamira Market,Nyabihu,Western Province,-1.6139071,29.4981224,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10629459394,Jenda Centre,Nyabihu,Western Province,-1.6248097,29.4692507,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10753876727,Dr bar,Kicukiro,Kigali City,-1.9584419,30.1129098,Food & Drink,"restaurant, accessible, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10753876728,tequila terrace,Kicukiro,Kigali City,-1.9585021,30.1125762,Café,"wifi, accessible, coffee",Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10753876735,Ingoma cafe,Kicukiro,Kigali City,-1.9581174,30.1115687,Café,coffee,Moderate,1-2 hours,Indoor,Phone: +250 788 416 444,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_10768045740,Sizzling Plates Restaurant,Gasabo,Kigali City,-1.9266335,30.1003118,Food & Drink,"restaurant, taiwanese",Moderate,1-2 hours,Mixed,Phone: +250789266138,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_10822299036,Bar,Kicukiro,Kigali City,-1.9616848,30.1345654,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10867970494,M.G Cantine,Kicukiro,Kigali City,-1.9605559,30.1361224,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10882986155,Kabeza coffee& SPA,Kicukiro,Kigali City,-1.9644561,30.1189864,Café,"wifi, coffee",Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10887424372,Quiver Bar,Musanze,Northern Province,-1.5020299,29.645559,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10887424373,Faster place,Musanze,Northern Province,-1.5022743,29.6449943,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10892016108,Urugwiro Canteen kucyamitsingi,Kicukiro,Kigali City,-1.9625163,30.124963,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10892993912,Cher kazungu,Bugesera,Eastern Province,-2.1283485,30.0698238,Food & Drink,"restaurant, accessible, regional",Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10892993913,I GIHOZO BAR,Bugesera,Eastern Province,-2.1286076,30.0701205,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10896393173,Iwacu Bar,Bugesera,Eastern Province,-2.1290352,30.0704663,Food & Drink,"restaurant, accessible, regional",Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10896464421,Lavana Coffe,Bugesera,Eastern Province,-2.0913825,30.0875705,Food & Drink,"restaurant, accessible, regional, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_10896464422,Skoll Bar,Kicukiro,Kigali City,-2.0779826,30.0989682,Food & Drink,"restaurant, accessible",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896464423,Skol Bar,Kicukiro,Kigali City,-2.0761982,30.0989926,Food & Drink,"restaurant, local, accessible, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896464425,OISiS BAR,Kicukiro,Kigali City,-2.0699066,30.090677,Food & Drink,"restaurant, accessible, chicken;fish;breakfast;coffee_shop, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896600904,Daily Inn,Kicukiro,Kigali City,-1.9923375,30.0986733,Food & Drink,"restaurant, accessible, regional, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608815,Canvilei,Kicukiro,Kigali City,-1.9997423,30.0940901,Food & Drink,"restaurant, accessible, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608817,Empire,Kicukiro,Kigali City,-1.9779517,30.1047346,Food & Drink,"restaurant, accessible, regional, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608823,Shekis Bar,Kicukiro,Kigali City,-1.9768027,30.105177,Food & Drink,"restaurant, accessible, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608828,Uncles,Kicukiro,Kigali City,-1.9740553,30.104423,Food & Drink,"restaurant, accessible, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608829,Led Resto Bar,Kicukiro,Kigali City,-1.9737078,30.1045832,Food & Drink,"restaurant, accessible, wifi",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608830,Aen,Kicukiro,Kigali City,-1.97367,30.1045226,Café,"accessible, coffee",Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608832,Topaz a lounge,Kicukiro,Kigali City,-1.9733572,30.1041274,Food & Drink,"restaurant, pizza, accessible",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608833,Liquel,Kicukiro,Kigali City,-1.9728699,30.1040148,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608834,Caf La Vafecito,Kicukiro,Kigali City,-1.9727063,30.1039484,Café,"accessible, coffee",Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608835,Nigerian food,Kicukiro,Kigali City,-1.9718192,30.1038006,Food & Drink,"restaurant, accessible, international;local",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608836,Club 250,Kicukiro,Kigali City,-1.9702078,30.10305,Food & Drink,"restaurant, accessible",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608837,250,Kicukiro,Kigali City,-1.9691676,30.1037044,Food & Drink,"restaurant, accessible",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10896608838,The Green lounge,Kicukiro,Kigali City,-1.9686902,30.1028179,Food & Drink,"restaurant, accessible",Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10897890372,Fire and Stone Pizza Company,Nyarugenge,Kigali City,-1.933409,30.0795277,Food & Drink,"restaurant, pizza",Moderate,1-2 hours,Mixed,Phone: +250 790 002 444 | Website: https://fireandstonepizzas.com/,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_10905583953,Avisha Town Motel,Kicukiro,Kigali City,-1.961967,30.137094,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10931576684,Kicukiro Nyanza Market,Kicukiro,Kigali City,-2.0050249,30.0900459,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10937244455,Avisha Coffee Shop,Kicukiro,Kigali City,-1.9618618,30.1370294,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10937280156,Fruits market,Kicukiro,Kigali City,-1.9604024,30.137553,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10938976611,Jado's,Kicukiro,Kigali City,-1.9961135,30.1461478,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10939039126,Shabuka,Kicukiro,Kigali City,-1.9981669,30.1459943,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10939043211,Fruits shop,Kicukiro,Kigali City,-1.998545,30.1453065,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10983849806,"Fika Caf, nice place",Nyarugenge,Kigali City,-1.9505265,30.0824033,Café,"wifi, coffee",Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10989082366,DM BAR,Nyarugenge,Kigali City,-1.9520556,30.0521774,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10989160244,COMO BUSINESS CENTER,Nyarugenge,Kigali City,-1.9395632,30.0481923,Markets & Shopping,shopping,Budget,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10989205425,Restaurant Red cross,Nyarugenge,Kigali City,-1.929694,30.0755142,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_10989286505,Turambe Shoppe,Kicukiro,Kigali City,-1.9555924,30.1027453,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11006252105,Macoco,Nyarugenge,Kigali City,-1.9647612,30.0603275,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,Phone: 0788506007,unknown,Medium,5,OpenStreetMap,2026-06-09
inzira_11006252205,Issa Coffee,Nyarugenge,Kigali City,-1.9648375,30.0601206,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11012446519,Original Bar,Kicukiro,Kigali City,-1.9708051,30.1741312,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11012464849,Every Bottle,Kicukiro,Kigali City,-1.9766339,30.1703829,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11012799205,Master Grill,Kicukiro,Kigali City,-1.9592445,30.111142,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11054740705,Young Generation,Nyabihu,Western Province,-1.6920642,29.6344107,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11185968897,Kivu View,Karongi,Western Province,-2.0699822,29.352611,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11227517337,Honey Restaurant,Nyarugenge,Kigali City,-1.9422401,30.0562867,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11236690837,Lippia Restaurant,Musanze,Northern Province,-1.5073751,29.6438505,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11236693938,Nyirantarengwa,Musanze,Northern Province,-1.5073405,29.6436011,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11240673539,Paris Hotel Restaurant Bar,Musanze,Northern Province,-1.5072858,29.6431544,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11240691738,Skyline Bar,Musanze,Northern Province,-1.5072204,29.6416537,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,Phone: +2500786904784,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_11240707537,La Paillotte Bar Restaurant Pizzria,Musanze,Northern Province,-1.4404764,29.5772861,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,Phone: +250785523561,unknown,Medium,9,OpenStreetMap,2026-06-09
inzira_11247405737,Chinese Restaurant,Huye,Southern Province,-2.6009972,29.7419226,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11250960837,Karisma Coffee & Restaurant,Rusizi,Western Province,-2.4804526,28.9125415,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11251390137,+243 Chez Tresor Bar & Resto,Rusizi,Western Province,-2.4854059,28.914296,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11365749870,Craft Caf + Kigali pottery where u can buy ceramics,Nyarugenge,Kigali City,-1.9323041,30.0722827,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11379953269,Ishimwe restaurant,Kicukiro,Kigali City,-1.9498466,30.1251684,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
inzira_11381676769,Agaciro Restaurant,Bugesera,Eastern Province,-2.373821,30.1353602,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11394056669,Coffee and restaurant,Nyamasheke,Western Province,-2.2872708,29.3024434,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11396041869,Kivu Coffee Cup,Karongi,Western Province,-2.0710885,29.3525975,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11396041969,Chacha caf,Karongi,Western Province,-2.0687891,29.3494422,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11407186369,Ibiscus coffee shop,Nyabihu,Western Province,-1.6086914,29.5088539,Café,coffee,Moderate,1-2 hours,Indoor,unknown,unknown,Low,9,OpenStreetMap,2026-06-09
inzira_11431748769,Kuruhimbi milk bar,Nyarugenge,Kigali City,-1.970763,30.0500792,Food & Drink,restaurant,Moderate,1-2 hours,Mixed,unknown,unknown,Low,5,OpenStreetMap,2026-06-09
